total_pixels,area,lesion_percentage,perimeter,compactness,solidity,eccentricity,border_pixels,image_name,mask_name
285156,24488.0,0.08587580131577102,630.683332908185,1.292586237143543,0.9846005387801053,0.8245114914546653,535,PAT_115_175_283.png,PAT_115_175_283_mask.png
562500,8996.0,0.01599288888888889,396.2914139223983,1.3892167632795158,0.9340670750700861,0.7608469687625294,347,PAT_115_176_455.png,PAT_115_176_455_mask.png
562500,109602.0,0.194848,1445.4255403194159,1.5169214952871881,0.9852750809061489,0.6230250957479001,1264,PAT_115_177_575.png,PAT_115_177_575_mask.png
297025,120851.0,0.4068714754650282,1482.6803743153546,1.4475546394084502,0.9068540641133389,0.474468264368516,1288,PAT_115_177_622.png,PAT_115_177_622_mask.png
1187010,74938.0,0.06313173435775604,1314.9575028878803,1.8361640183922368,0.9056279985981365,0.9215802839269864,1153,PAT_1161_578_233.png,PAT_1161_578_233_mask.png
1104601,52908.0,0.04789783822393787,921.6610383315985,1.2776480860896027,0.958651929697409,0.7080121470481519,780,PAT_1170_609_378.png,PAT_1170_609_378_mask.png
1327104,36680.0,0.027639130015432098,805.9970414071697,1.409378701770255,0.9795177183753038,0.6253432570112671,707,PAT_1171_615_468.png,PAT_1171_615_468_mask.png
3129361,79669.0,0.025458552081399365,1150.2955980045044,1.3216598154736872,0.9506473360777996,0.7342249244748624,961,PAT_1172_622_420.png,PAT_1172_622_420_mask.png
1437601,15073.0,0.010484828544220545,483.1025971044414,1.2321658876846155,0.9668997369940343,0.5057052698420519,416,PAT_1174_628_915.png,PAT_1174_628_915_mask.png
1030225,7848.0,0.0076177534033827566,337.2792206135786,1.1534806483260671,0.97965297715641,0.4586632275754392,300,PAT_1176_631_36.png,PAT_1176_631_36_mask.png
494912,18727.0,0.03783905017457649,554.2985565973347,1.3055978338384218,0.9708642231323552,0.7702646870782974,464,PAT_1179_641_735.png,PAT_1179_641_735_mask.png
968256,94272.0,0.0973626809438826,1605.8174593052022,2.1767059586318505,0.9336912060376162,0.19669601366933134,1415,PAT_1180_650_843.png,PAT_1180_650_843_mask.png
729316,128739.0,0.17652019152191917,1523.4154390516492,1.4345533695367239,0.9593070044709389,0.8650006728843319,1284,PAT_1180_651_559.png,PAT_1180_651_559_mask.png
111556,40444.0,0.36254437233317793,908.1219330881975,1.6226481693739963,0.9051924798567592,0.8464288618315661,788,PAT_1181_659_231.png,PAT_1181_659_231_mask.png
1882384,17891.0,0.009504436926790708,525.445742854949,1.2280365015740207,0.961364857603439,0.6499135724491362,460,PAT_1184_676_303.png,PAT_1184_676_303_mask.png
3013696,5539.0,0.001837942513113466,288.492424049175,1.1957147773544117,0.9695431472081218,0.628873541501986,245,PAT_1184_676_904.png,PAT_1184_676_904_mask.png
815409,76929.0,0.09434406537087522,1043.2935059634515,1.125934319693874,0.993503977683645,0.5343517902634811,924,PAT_1184_678_86.png,PAT_1184_678_86_mask.png
729316,198880.0,0.2726938665818383,2315.300828107137,2.144933730723184,0.9619393564176852,0.5213315774053046,1989,PAT_1185_679_115.png,PAT_1185_679_115_mask.png
133225,18236.0,0.13688121598799025,541.3452377915606,1.2788193344586347,0.9780113697307734,0.7842458105233316,473,PAT_1186_680_578.png,PAT_1186_680_578_mask.png
279841,55196.0,0.19724057589845662,951.1341263970173,1.304265656156712,0.9591631042991694,0.7160993496290327,819,PAT_1186_681_457.png,PAT_1186_681_457_mask.png
549822,41308.0,0.07512976927078217,866.9747468305833,1.4480010032459913,0.9281028129774422,0.59672647836896,722,PAT_118_180_386.png,PAT_118_180_386_mask.png
326041,64131.0,0.1966961210399919,1301.0651506262047,2.1004880382409357,0.9566365345028193,0.5359884145044171,1117,PAT_118_180_500.png,PAT_118_180_500_mask.png
5475600,282363.0,0.051567499452114834,2859.5201281971435,2.304457294437983,0.8121674250573827,0.9040820803173981,2483,PAT_1190_700_663.png,PAT_1190_700_663_mask.png
500556,46321.0,0.09253909652466458,967.5189027078677,1.6081669288806402,0.9075964496345789,0.7368312370534578,830,PAT_1197_713_520.png,PAT_1197_713_520_mask.png
666672,25277.0,0.03791519667842657,843.7371567773473,2.2411914541779048,0.8587979478816294,0.6722811538070426,729,PAT_119_181_684.png,PAT_119_181_684_mask.png
992016,101146.0,0.10196004903146723,1788.8286065934954,2.5175545311964185,0.9468116973078219,0.5390515449610392,1601,PAT_1202_722_827.png,PAT_1202_722_827_mask.png
1096209,238143.0,0.217242332438431,1969.7829714197962,1.296549413433759,0.9525034197537777,0.5085388450337908,1708,PAT_1203_724_762.png,PAT_1203_724_762_mask.png
765625,82151.0,0.10729926530612245,1127.2590180780453,1.2309055173093992,0.9802637074160253,0.7115215629130628,974,PAT_1208_736_599.png,PAT_1208_736_599_mask.png
2770560,47413.0,0.0171131468006468,911.0681092190351,1.393138807882499,0.9382024695266741,0.7183094140371481,810,PAT_1209_737_590.png,PAT_1209_737_590_mask.png
459684,134963.0,0.2935995161893823,1430.4204896855324,1.2064320261230557,0.98284286952279,0.5645144246257995,1220,PAT_120_183_623.png,PAT_120_183_623_mask.png
2604996,16499.0,0.006333598976735473,492.9604614807104,1.1720784702124878,0.981032227375431,0.4326775783685368,430,PAT_1210_738_915.png,PAT_1210_738_915_mask.png
2149156,1426651.0,0.6638191922782711,4796.685783886736,1.2833790071227804,0.960180129975717,0.5732530381028965,3763,PAT_1215_752_707.png,PAT_1215_752_707_mask.png
613089,70121.0,0.11437328022522016,1027.3767670841366,1.1978474588725136,0.9837953869465178,0.6406320855707334,894,PAT_1216_759_542.png,PAT_1216_759_542_mask.png
972196,4919.0,0.005059679323922337,312.24978336205567,1.577311990904238,0.8850305865419216,0.7187495757682959,270,PAT_1216_760_593.png,PAT_1216_760_593_mask.png
670761,52961.0,0.07895658811409727,876.5239533417508,1.154413872183933,0.9875440526580768,0.4601427539776302,768,PAT_1217_762_198.png,PAT_1217_762_198_mask.png
83521,19572.0,0.23433627470935453,530.1736649163068,1.1428552606328326,0.9918410783965945,0.5901305255558664,461,PAT_121_184_502.png,PAT_121_184_502_mask.png
395641,82851.0,0.20940954046724178,1417.2834046956848,1.929326746899025,0.8753222330220175,0.8592111477576102,1240,PAT_1220_765_464.png,PAT_1220_765_464_mask.png
1354896,188291.0,0.1389708139960558,2077.1555544218263,1.823469974630983,0.9093503846692521,0.5640272486614233,1822,PAT_1221_766_430.png,PAT_1221_766_430_mask.png
1819801,58717.0,0.032265615855799616,1025.17575695736,1.424370376627043,0.9378214342756748,0.8522000409692269,886,PAT_1222_767_519.png,PAT_1222_767_519_mask.png
835396,89451.0,0.10707616507620338,1121.2173875177025,1.1183676188489586,0.9949944939433377,0.42018577725586254,975,PAT_1223_770_120.png,PAT_1223_770_120_mask.png
807302,31769.0,0.03935206403551583,769.0092347159894,1.4813227799413295,0.9311780051000967,0.8190398168263022,658,PAT_1229_794_274.png,PAT_1229_794_274_mask.png
133956,22230.0,0.16595001343724805,596.683332908185,1.2744960303061579,0.9877804932237281,0.8105844645024525,501,PAT_122_185_957.png,PAT_122_185_957_mask.png
334662,9947.0,0.029722526011318882,410.04877323527904,1.3451448458614566,0.951866028708134,0.7029665154939853,362,PAT_122_869_60.png,PAT_122_869_60_mask.png
953552,267249.0,0.2802668339010353,1961.5992052357226,1.1457624918586822,0.9971084678983971,0.6277361027151563,1711,PAT_123_186_718.png,PAT_123_186_718_mask.png
392502,20620.0,0.052534764154068006,600.8254685319159,1.3931508447540013,0.9488748792048226,0.7520409449028975,501,PAT_123_187_164.png,PAT_123_187_164_mask.png
657721,83757.0,0.12734426907457722,1086.4894654563445,1.1215536733165028,0.9928873715281482,0.5339082192817173,944,PAT_1241_824_82.png,PAT_1241_824_82_mask.png
1265625,53847.0,0.04254577777777778,894.222438151586,1.1817340518751767,0.98709464537772,0.5327245916195933,777,PAT_1243_836_47.png,PAT_1243_836_47_mask.png
1265625,46097.0,0.03642232098765432,857.0681092190351,1.2680843564457278,0.9529686595551146,0.4961463253691018,756,PAT_1243_837_806.png,PAT_1243_837_806_mask.png
966289,33330.0,0.03449278631962074,714.5828278447966,1.2191579450212415,0.9662550008697165,0.4710460536098111,616,PAT_1244_840_975.png,PAT_1244_840_975_mask.png
190096,7406.0,0.0389592626883259,371.7056274847714,1.4845837436397793,0.9458492975734355,0.8452838155569049,322,PAT_1245_844_471.png,PAT_1245_844_471_mask.png
1265625,34569.0,0.027313777777777777,796.5239533417508,1.46049811419492,0.9264102907677878,0.4642738394574493,688,PAT_1245_845_32.png,PAT_1245_845_32_mask.png
6715872,35752.0,0.005323508250306141,784.98484809835,1.3715522039084753,0.9626019762526588,0.5300993201642006,698,PAT_1246_846_899.png,PAT_1246_846_899_mask.png
3759721,111868.0,0.029754335494575262,1287.6093065034893,1.1793765172452155,0.9850309946463792,0.5316380653967466,1095,PAT_1247_852_178.png,PAT_1247_852_178_mask.png
562500,38131.0,0.06778844444444444,759.8965363437815,1.2050938523782027,0.9844068671743901,0.5883435912857237,658,PAT_1249_861_810.png,PAT_1249_861_810_mask.png
210222,18124.0,0.08621362179029787,515.8305191657993,1.1682886291127756,0.9885997927235041,0.6373806761101614,445,PAT_1249_862_658.png,PAT_1249_862_658_mask.png
562500,65044.0,0.11563377777777778,976.3056992722711,1.1661503418778811,0.9942069302844565,0.696429811164689,845,PAT_1252_866_852.png,PAT_1252_866_852_mask.png
4831204,252096.0,0.052180781436677065,2294.469262920811,1.661837939292221,0.9239362286970864,0.858544911313462,2036,PAT_1255_876_939.png,PAT_1255_876_939_mask.png
3050262,24529.0,0.008041604294975318,589.7300141024109,1.1282796521479839,0.9905104183492166,0.6656747856816503,516,PAT_1256_879_199.png,PAT_1256_879_199_mask.png
2814006,390281.0,0.13869231266742146,2646.5251788310266,1.4281202828779864,0.9812638126582406,0.8795240706245737,2299,PAT_1257_887_828.png,PAT_1257_887_828_mask.png
